id,created_at,user_name,user_location,full_text,user_followers_count,retweet_count,Candidat,sentiment
1471635754338197506,Fri Dec 17 00:18:00 +0000 2021,Lukasky ,,RT tanguyfrance Quand il y a des femmes voiles ce nest plus la France Jinterdirais le voile  Une fois de plus ric Zemmour a r,15,122,Eric Zemmour,0.15
1471635719890296835,Fri Dec 17 00:17:51 +0000 2021,AF Fellous,,maitrerenard31 Il prenait ric Zemmour de haut en lui disant tre nul en histoire alors quil na quune simple licence dhistoire cest  dire pas grand chose,14,0,Eric Zemmour,-0.0175
1471635951709474817,Fri Dec 17 00:18:47 +0000 2021,Dborah Belmonte,Toulouse France,"FaceaBaba avec ZemmourEric 
1ElisaMoreno une caricature  Elle est la caution femme black de Macron  elle parle dclame mais nentends pas monologue fatiguant Pas assez combative et a court darguments face  Zemmour concernant la communaut LGBT la PMA et la GPA Due",30,0,Eric Zemmour,-0.175
1471636199336992772,Fri Dec 17 00:19:46 +0000 2021,CERCLE LOUIS DIMIER,,RT cire1954 Bravo Monsieur Zemmour ZemmourEric aprs prs de 4h00 dagressions ils lon eu tous dans le BABA FaceABaba,745,14,Eric Zemmour,0.22
1471635952376369153,Fri Dec 17 00:18:47 +0000 2021,Pablito Longoria,Marseille France,"stanislasrig tu as t exceptionnel ce soir
Mettre en PLS alexiscorbiere de manire magistrale 
Le mensonge est l apanage des Insoumis 
La preuve clatante ce soir FaceABaba zemmour",1735,0,Eric Zemmour,0.2
1471635811523305476,Fri Dec 17 00:18:13 +0000 2021,Bichette ,,RT ZemmourTV Ceux qui tournent le dos  Christine Kelly pour avoir travaill avec moi sont des imbciles et ceux qui la menacent sont,1722,9,Eric Zemmour,0.0
1471636391180349441,Fri Dec 17 00:20:31 +0000 2021,fabou,,RT courantla Corbire HUMILI par Stanislas et Zemmour magnifique ,327,197,Eric Zemmour,1.0
1471636619262365697,Fri Dec 17 00:21:26 +0000 2021,CALVEZ Michel,Quimper Finistre 29000,RT JulesTorres17 Ils empchent Zemmour de faire campagne frappent des journalistes et bnficient dune impunit mdiatique  enqute da,1709,1047,Eric Zemmour,0.0
1471635996760592385,Fri Dec 17 00:18:57 +0000 2021,Beny Ben,Paris,"RT SamuelLafont stanislasrig Cyrilhanouna Vous dcouvrez ric Zemmour ce soir 

Restez inform de son actualit  httpstcoCUU53B",175,2,Eric Zemmour,0.0
1471635752152936448,Fri Dec 17 00:17:59 +0000 2021,JustMe,Je cherche la France de demain,RT alexiscorbiere Je naccepterai jamais quun prof zemmourien apprenne  mes enfants que le capitaine Dreyfus tait en vrit coupable e,93,29,Eric Zemmour,-0.25
1471636465767653376,Fri Dec 17 00:20:49 +0000 2021,OrsiniAntoine0152,VAPE LIB TABAC depuis 10 ANS ,"RT lucasqtn Ce mec vient de dmonter la candidature de Zemmour en 10 minutes 

FaceABaba httpstcoEVNqExLi4J",1254,164,Eric Zemmour,0.0
1471636110707200000,Fri Dec 17 00:19:25 +0000 2021,de Vardo,,RT courantla Corbire HUMILI par Stanislas et Zemmour magnifique ,1128,197,Eric Zemmour,1.0
1471635723191214084,Fri Dec 17 00:17:52 +0000 2021,7loisdenoe,,RT TidjyLagin Pour les gens de droites et soutiens de Zemmour je prpare une encyclopdie antigauchiste  Que rpondre quand un gauch,752,1,Eric Zemmour,0.17
1471635981199720455,Fri Dec 17 00:18:54 +0000 2021,The Wolf of wallstreet,,RT LeReconquerant Il y a le roman national pour les enfants et lhistoire critique pour les universitaires Aux enfants il faut apprend,0,1,Eric Zemmour,0.0
1471635881056518145,Fri Dec 17 00:18:30 +0000 2021,dHonneur Marc,,RT AnnaMar49841121 Je savais que jallais mnerver pendant lmission de Hanouna mais jai regard et jai trouv Monsieur Zemmour tr,799,7,Eric Zemmour,0.0
1471635951466201090,Fri Dec 17 00:18:47 +0000 2021,DenisJags,Guyane Franaise,RT ZemmourTV Ceux qui tournent le dos  Christine Kelly pour avoir travaill avec moi sont des imbciles et ceux qui la menacent sont,50,9,Eric Zemmour,0.0
1471636296561041416,Fri Dec 17 00:20:09 +0000 2021,Gnration Z  Wallonie,Wallonie,nzemmour httpstcoVGhSTLOjvX A voir ,616,0,Eric Zemmour,0.0
1471635921930002432,Fri Dec 17 00:18:40 +0000 2021,Michel LECLAIR,,RT GWGoldnadel Ou sur la radio active de sevice public aux infos de 13h  E Zemmour candidat dextrmedroite  alors que son parti,362,1041,Eric Zemmour,0.0
1471635741637812227,Fri Dec 17 00:17:57 +0000 2021,Bierre34,,"RT AgnesMarion Lagressivit imbecile mais sure dellemme de Corbiere 
Bravo stanislasrig pour la rpartie  FaceABaba Zemmour",220,30,Eric Zemmour,-1.0
1471636593668677633,Fri Dec 17 00:21:20 +0000 2021,Djukhan,Nice France,RT maitrerenard31 Zemmour  Vous admirez Robespierre,61,942,Eric Zemmour,0.0
1471635816711704576,Fri Dec 17 00:18:15 +0000 2021,LeNidAigle4,,RT JuniorGuibole Jadore ils essayent tous un par un de dgommer Zemmour mais cest linverse qui se produit  Allez hop au suivant ,934,103,Eric Zemmour,0.11
1471636502522306566,Fri Dec 17 00:20:58 +0000 2021,MathildeMSParis,Paris France,"RT Valeurs  Adhsions programme lgislatives  le Parti Reconqute veut mailler le territoire
 Le lancement du parti dric Zemmour",1367,50,Eric Zemmour,-0.1
1471635797992521735,Fri Dec 17 00:18:10 +0000 2021,Temporary,,RT Dragonviolet28 FaceABaba Dans toutes les missions on fait tout pour ne pas laisser Zemmour dvelopper et rduire au maximum son te,294,2,Eric Zemmour,0.22
1471635947154550786,Fri Dec 17 00:18:46 +0000 2021,Eve Lesc,,RT FDesouche ric Zemmour sur France Inter   La Salam vous vous appeliez Hala en arrivant en France Vous avez chang de prnom et,651,606,Eric Zemmour,0.0
1471635999516205057,Fri Dec 17 00:18:58 +0000 2021,La France na pas dit son dernier mot ,,RT YohanPFrance Eric Zemmour a t au top ce soir  Bravo  notre futur Prsident  FaceABaba,422,12,Eric Zemmour,0.0
1471636165669310465,Fri Dec 17 00:19:38 +0000 2021,SEN,,RT li0silg0 Je ne croyais pas pouvoir dire cela un jour mais il faut constater que Hanouna a plutt bien fait le boulot dans son missio,110,18,Eric Zemmour,0.0
1471635985356185602,Fri Dec 17 00:18:55 +0000 2021,Les coles De Commerce Avec Zemmour ,,"Ceux qui tournent le dos  Christine Kelly pour avoir travaill avec moi sont des imbciles et ceux qui la menacent sont des tres ignobles ric Zemmour 

Zemmour2022 FaceABaba
httpstcoeIROM9IveT",1379,0,Eric Zemmour,-1.0
1471636498273509385,Fri Dec 17 00:20:57 +0000 2021,Pierre Moderet ,Francie,RT RenaudSand Alexis Corbire est ridicule Quand on est dput quand on a lge qui est le sien on vite dagresser un jeune militant,872,164,Eric Zemmour,-0.215
1471636087546253317,Fri Dec 17 00:19:19 +0000 2021,andree quesney,,"RT jaguard22222 Et il a raison
Eric Zemmour veut privatiser France Inter et France Tlvisions httpstco9OotjnReCd",270,8,Eric Zemmour,0.0
1471635736055136268,Fri Dec 17 00:17:55 +0000 2021,Fauve,Rgion parisienne,"RT ZemmourTV Dans les manuels scolaires dHistoire de France on passe son temps  critiquer la France ric Zemmour

Zemmour2022 ",1105,14,Eric Zemmour,0.1
1471636229276028938,Fri Dec 17 00:19:53 +0000 2021,Ba ,,annieroyal1 li0silg0 Ils ont essay de sauver leurs miches en voulant le dtruire Cest dans ces cas l quon ralise que lintelligence est la meilleure des armes Zemmour vient de remettre du niveau  la candidature prsidentielle,800,0,Eric Zemmour,0.165
1471635903051440131,Fri Dec 17 00:18:35 +0000 2021,Ataraxia,Lyon France,RT maitrerenard31 Zemmour  Vous admirez Robespierre,30,944,Eric Zemmour,0.0
1471635770054217734,Fri Dec 17 00:18:03 +0000 2021,FRANCOISE,France,RT courantla Corbire HUMILI par Stanislas et Zemmour magnifique ,817,197,Eric Zemmour,1.0
1471636115451006980,Fri Dec 17 00:19:26 +0000 2021,Bamenda Royalty,,RT Adamfatigue2 Sarah Knafo qui dit DU CALME  Zemmour  lautre bout du plateau a mtue cest sa marionnette  FaceABaba httpst,941,198,Eric Zemmour,0.17
1471635822575239174,Fri Dec 17 00:18:16 +0000 2021,ALPHA,Paris France,RT Tapanur Jusqu prsent je souhaitais voter Philippot aux prsidentielles Mais face au danger mortel MacronPcresse je me vois contr,680,341,Eric Zemmour,0.0
1471636346200543236,Fri Dec 17 00:20:21 +0000 2021,Matre Renard ,Toulouse,"Eric Zemmour Face  Baba  16122021
httpstcoRnaRT42eKr",1886,0,Eric Zemmour,0.0
1471635979433881602,Fri Dec 17 00:18:53 +0000 2021,     ,,RT ComeFromVenus Moi je te met au monde je te paie tout dont tes tudes Et tu arrtes pour aller soutenir un gars comme Zemmour  Awa,1157,3,Eric Zemmour,0.22
1471636364278083586,Fri Dec 17 00:20:25 +0000 2021,Zemmour na pas dit son dernier mot ,,RT maitrerenard31 Zemmour  Vous admirez Robespierre,4853,943,Eric Zemmour,0.0
1471636468191932425,Fri Dec 17 00:20:50 +0000 2021,lecteurdepuis1992,,"RT maxencebrqt Zemmour est en train de distribuer les mandales politiques chez Hanouna 

FaceABaba httpstcoDx3FbW3mHn",282,107,Eric Zemmour,0.0
1471636093510594571,Fri Dec 17 00:19:21 +0000 2021,wolfgang,Cote dAzur,RT courantla Corbire HUMILI par Stanislas et Zemmour magnifique ,602,197,Eric Zemmour,1.0
1471636504514605071,Fri Dec 17 00:20:59 +0000 2021,Dance avec les relous,France,RT RaymondLeMatin Mme un prof dhistoire se fait remettre en place sur lhistoire cest chaud  ils viennent avec des fiches leurs por,612,71,Eric Zemmour,0.25
1471635904632606725,Fri Dec 17 00:18:35 +0000 2021,CM,London England,RT Ludoriann Je voterai Eric Zemmour car je veux comme lui laisser a mes gosses et a tous les jeunes Franais la France telle que lon no,378,9,Eric Zemmour,0.27
1471636073612783629,Fri Dec 17 00:19:16 +0000 2021,Les Juifs avec Zemmour,,RT EveRollet Post  Bergerac ma demande au pre Nol davoir zemmour comme President httpstcoXw97lxwm0X,267,41,Eric Zemmour,0.0
1471635999608426497,Fri Dec 17 00:18:58 +0000 2021,Temporary,,RT PorthosMD Vous je sais pas mais remercions Corbieres Caron Moreno et Wargon grace auxquels Zemmour devient de plus en plus symp,294,28,Eric Zemmour,0.195
1471635871518576641,Fri Dec 17 00:18:28 +0000 2021,Wells Lucie,,RT kevinbossuet Aymeric Caron est finalement lun des meilleurs VRP dEric Zemmour Sa haine et sa mauvaise foi sont contreproductives,246,792,Eric Zemmour,-0.08999999999999997
1471636013017714696,Fri Dec 17 00:19:01 +0000 2021,JP B,,RT ZemmourTV Il y a le roman national pour les enfants et lhistoire critique pour les universitaires Aux enfants il faut apprendre ,39,8,Eric Zemmour,0.0
1471636633405558789,Fri Dec 17 00:21:29 +0000 2021,lykeo,Nantes,"RT VallooValloo Hier Macron  2h enregistres sans aucune contradiction
Ce soir Zemmour en direct on en est  3h et ce nest pas fini",57,66,Eric Zemmour,0.2
1471635918616506373,Fri Dec 17 00:18:39 +0000 2021,Johann Fourmond,Paris,"Presidentielle2022 ComPol Zemmour2022 PresidentZemmour

En revanche non C8TV 
 
Aprs FaceABaba de Cyrilhanouna avec pour invit ZemmourEric la chane dcide de programmer Eric Zemmour le dynamiteur

La ficelle est grosse
C8TV  CNEWS  christinekelly httpstcotucXFLxLi0 httpstcoNDocqgs6oi",4302,0,Eric Zemmour,-0.005
1471635756380790784,Fri Dec 17 00:18:00 +0000 2021,Tati Estelle,France,RT GaucheMafia ZemmourEric Ce nest pas moi qui fais peur aux gens  ce sont les gens qui ont peur Je suis leur porteparole parce,5842,31,Eric Zemmour,0.0
1471636535648915460,Fri Dec 17 00:21:06 +0000 2021,Emy ,,RT ThoniaZ Merci ric Zemmour de dfendre la jeunesse Franaise  Vous avez particip  notre veil politique sil vous plait sauvez not,703,31,Eric Zemmour,0.15
1471635788559491076,Fri Dec 17 00:18:08 +0000 2021,LeNidAigle4,,"RT VallooValloo Hier Macron  2h enregistres sans aucune contradiction
Ce soir Zemmour en direct on en est  3h et ce nest pas fini",934,66,Eric Zemmour,0.2
1471636278978428933,Fri Dec 17 00:20:05 +0000 2021,LexRex79,,"RT MehdiAifaAJR Aymeric Caron  fournisseur officiel dric Zemmour en voix 

FaceABaba AymericCaron caron httpstcoTzd1iuSz5B",132,121,Eric Zemmour,0.0
1471636132425310211,Fri Dec 17 00:19:30 +0000 2021,Elouan Lahougue  ,BasseNormandie France,RT gentillefacho Jai rejoint le parti de Zemmour,67,366,Eric Zemmour,-0.1
1471636201799098369,Fri Dec 17 00:19:46 +0000 2021,CAPO DEI CAPI 30 ,Marseille France,DylanTremblais Oui un second tour Macron Zemmour,1598,0,Eric Zemmour,0.005
1471635888136413187,Fri Dec 17 00:18:32 +0000 2021,Paskevall,,"RT nissalabela Il faut le soutenir le combat ne sera pas facilemais le pari est gagn
Je navais pas dout un seul instant Zemmour",138,5,Eric Zemmour,0.0
1471636092461928451,Fri Dec 17 00:19:20 +0000 2021,NORAH,,anneabadie ReconqueteZ MIR666 ZemmourEric UbOliver Si si je maintiens il prepare ses coups bas en douce car il est jaloux du score de E ZEMMOUR,3,0,Eric Zemmour,0.0
1471635852140892164,Fri Dec 17 00:18:23 +0000 2021,Anna,,Paulmarcfrance lucasqtn Il est dput connard Et les prts existent crtin En plus il nest pas communiste Et tu crois quoi  Que le couple KafnoZemmour avec le pognon de Bollor a va te sauver de ton aigreur et ta stupidit  Te rendre plus riche plus franais plus quoi  Dbile,497,0,Eric Zemmour,0.20700000000000002
1471636048878964742,Fri Dec 17 00:19:10 +0000 2021,Dod Gerax,,RT GaucheMafia ZemmourEric Ce nest pas moi qui fais peur aux gens  ce sont les gens qui ont peur Je suis leur porteparole parce,232,31,Eric Zemmour,0.0
1471635813066809345,Fri Dec 17 00:18:14 +0000 2021,Bud Syd,,Je dfend les chrtiens,19,2,Eric Zemmour,0.0
1471636236368584708,Fri Dec 17 00:19:55 +0000 2021,Mimoun Avi,,RT RaymondLeMatin Mme un prof dhistoire se fait remettre en place sur lhistoire cest chaud  ils viennent avec des fiches leurs por,686,71,Eric Zemmour,0.25
1471636111634092035,Fri Dec 17 00:19:25 +0000 2021,bonnetaud,,Valeurs Le drogu et lalcolo en plein dlire face  un Monsieur Zemmour super calme,35,0,Eric Zemmour,0.37999999999999995
1471635824194334724,Fri Dec 17 00:18:16 +0000 2021, Marine de Guyenne ,Lalinde France,RT courantla Corbire HUMILI par Stanislas et Zemmour magnifique ,594,197,Eric Zemmour,1.0
1471635806989262861,Fri Dec 17 00:18:12 +0000 2021,Derriere Z ,,RT kevinbossuet Aymeric Caron est finalement lun des meilleurs VRP dEric Zemmour Sa haine et sa mauvaise foi sont contreproductives,1735,792,Eric Zemmour,-0.08999999999999997
1471636328752287747,Fri Dec 17 00:20:17 +0000 2021,Emy ,,"RT amichamich Corbire ne sintresse qu son salaire de Prof
Zemmour sinquite de lapprentissage des coliers
  FaceABaba",703,2,Eric Zemmour,0.0
1471635834516480007,Fri Dec 17 00:18:19 +0000 2021,bishop saito,,RT antoineelieGZ AymericCaron est totalement irrespectueux agressif et insultant  Heureusement quEric Zemmour est calme face  un tel,21,23,Eric Zemmour,-0.057500000000000016
1471636198158393351,Fri Dec 17 00:19:45 +0000 2021,LaGaucheMafia,Prague Rpublique Czech ,"Cest un communiste  
ZemmourEric Vous tes un mauvais acteur du thtre antifasciste",16057,1,Eric Zemmour,-0.355
1471636016033378305,Fri Dec 17 00:19:02 +0000 2021,Radio Londres 20  Web Radio,,"RT LPLdirect  SONDAGE ric Zemmour vous a til convaincu lors de son passage sur lmission FaceABaba
Cliquez sur le lien cidessou",1948,3,Eric Zemmour,0.1
1471636079400914953,Fri Dec 17 00:19:17 +0000 2021,rosy la nuit,,RT GestalaLouise2 FaceABaba On remarque le dbat enrichi quand ce sont des gens instruits et de droite et TRANGEMENT quand ce sont des,3839,12,Eric Zemmour,0.17
1471636389636804613,Fri Dec 17 00:20:31 +0000 2021,Dangie,PARIS,RT FredGenna Alexis Corbire qui se fait reprendre par Zemmour sur son HLM  FaceABaba httpstco3XvqAGAaiZ,168,113,Eric Zemmour,0.0
1471636173063864327,Fri Dec 17 00:19:39 +0000 2021,lefourbe01 ,,RT courantla Corbire HUMILI par Stanislas et Zemmour magnifique ,7,197,Eric Zemmour,1.0
1471636169108725764,Fri Dec 17 00:19:39 +0000 2021,BRIARD Amaury,,"RT TNenninger Corbire Madame Obono a sign une tribune qui soutenait un artiste qui disait nique la France 
Zemmour tout est di",64,110,Eric Zemmour,0.22
1471635853860642816,Fri Dec 17 00:18:23 +0000 2021,ARAJO ,Paris France,RT RenaudSand Alexis Corbire est ridicule Quand on est dput quand on a lge qui est le sien on vite dagresser un jeune militant,346,166,Eric Zemmour,-0.215
1471636230681022464,Fri Dec 17 00:19:53 +0000 2021,Joaquim Lak,Monaco,RT AntoineMellies Sympa et touchante la squence NaulleauZemmour FaceABaba,108,13,Eric Zemmour,0.25
1471636554275827713,Fri Dec 17 00:21:10 +0000 2021,,,RT Jamoso95 Les 10 minutes de Naulleau et Zemmour  FaceABaba httpstcoK33HIul60f,24,505,Eric Zemmour,0.0
1471635869748580353,Fri Dec 17 00:18:27 +0000 2021,CiancanelliGianluca,Marbella spain,Enfin tout a pour dire que vivement que cette lection soit passe que zemmour disparaisse que lfi disparaisse que le ps disparaisse et que macron change dquipe pour enfin rformer ce pays Et je suis sarkozyste,606,0,Eric Zemmour,0.22
1471635821719658496,Fri Dec 17 00:18:16 +0000 2021,Fumierdlapin,,RT E2Villiers Aymeric Caron clownesque explose face  Zemmour,468,511,Eric Zemmour,0.0
1471636011906215937,Fri Dec 17 00:19:01 +0000 2021,Les coles De Commerce Avec Zemmour ,,"Il y avait un mlange de grand srieux de grand professionnalisme et en mme temps il y avait une ambiance de cour de rcration ric Zemmour  propos de lmission Face  linfo

Zemmour2022 FaceABaba
httpstcoyJttDnPqZc",1379,0,Eric Zemmour,0.3
1471635894365048837,Fri Dec 17 00:18:33 +0000 2021,chalky wht ,Arlington TX,je viens de voir les extrait de zemmour ce mec ne va rien apport au pays,283,0,Eric Zemmour,0.0
1471636331826753538,Fri Dec 17 00:20:17 +0000 2021,Ange Pietra,,"RT GerardDusautoy Jtais abstentionniste Zemmour ma convaincu
lection 2017 32 000 000 exprim
50  16 000 000 voix
Sondage Zemmou",482,358,Eric Zemmour,0.1
1471636052305747972,Fri Dec 17 00:19:11 +0000 2021,Vivinette 3351,,RT courantla Corbire HUMILI par Stanislas et Zemmour magnifique ,155,197,Eric Zemmour,1.0
1471636016662564869,Fri Dec 17 00:19:02 +0000 2021,Bathias Eric,,RT Mijoreeee Aymeric Caron est un gaucho immonde Zemmour est trs courageux face  ce journaliste  deux balles,87,23,Eric Zemmour,0.5
1471636000711532551,Fri Dec 17 00:18:58 +0000 2021,Guy pour lunion des souverainistes,jeune retrait,"RT ReineMargot2 Zemmour fort et stable face  quelques personnes virulentes et gotiques 
Une valeur sre jamais inquite lorsquil pa",1331,30,Eric Zemmour,0.19999999999999998
1471636140075663361,Fri Dec 17 00:19:32 +0000 2021,Nous on a une me,France,RT kevinbossuet Aymeric Caron est finalement lun des meilleurs VRP dEric Zemmour Sa haine et sa mauvaise foi sont contreproductives,1586,792,Eric Zemmour,-0.08999999999999997
1471635886190252036,Fri Dec 17 00:18:31 +0000 2021,yo dani 18,Cannes France,RT maitrerenard31 Zemmour  Vous admirez Robespierre,44,944,Eric Zemmour,0.0
1471635747878879233,Fri Dec 17 00:17:58 +0000 2021,Parme violine,Ile de France ,RT maitrerenard31 Zemmour  Vous admirez Robespierre,551,944,Eric Zemmour,0.0
1471636436063596545,Fri Dec 17 00:20:42 +0000 2021,PeaceLove,,RT Castafiore64 FaceABaba Merci  Mmes christinekelly ChdOrnellas a Mrs ericrevel1 et wargonm d avoir sauv le niveau des changes,44,4,Eric Zemmour,0.125
1471636454388477956,Fri Dec 17 00:20:47 +0000 2021,Fillon2017 best LR ,France,"RT maxencebrqt Zemmour est en train de distribuer les mandales politiques chez Hanouna 

FaceABaba httpstcoDx3FbW3mHn",2238,107,Eric Zemmour,0.0
1471635737477058569,Fri Dec 17 00:17:56 +0000 2021,Elmareko59299,,RT kevinbossuet Aymeric Caron est finalement lun des meilleurs VRP dEric Zemmour Sa haine et sa mauvaise foi sont contreproductives,163,792,Eric Zemmour,-0.08999999999999997
1471635760692576257,Fri Dec 17 00:18:01 +0000 2021,Mounette,,RT EleonoreLP Ceux qui tournent le dos  Christine Kelly pour avoir travaill avec moi sont des imbciles et ceux qui la menacent sont,5809,2,Eric Zemmour,0.0
1471636415599554566,Fri Dec 17 00:20:37 +0000 2021,Lapinouille,CorseduSud Corse,"RT maxencebrqt Zemmour est en train de distribuer les mandales politiques chez Hanouna 

FaceABaba httpstcoDx3FbW3mHn",651,107,Eric Zemmour,0.0
1471635895589785602,Fri Dec 17 00:18:33 +0000 2021,chalky wht ,Arlington TX,"zemmour tes juste un peu crdule tu connais pas le personnage son pass et les propos quil a pu tenir cest le meilleur candidat  llection

en fait il dit des trucs vrais qui ont du sens sur pleins de sujets mais les raisons qui lamnent  dire a sont totalement infondes",283,0,Eric Zemmour,0.19166666666666668
1471635803826708489,Fri Dec 17 00:18:11 +0000 2021,KillBill5,,kany3 ZemmourEric Le Qatar il finance surtout Sarkozy et les banlieues franaises pour linstant Dsol mais rien a voir avec Zemmour pour linstant,62,0,Eric Zemmour,0.0
1471635755189608452,Fri Dec 17 00:18:00 +0000 2021,Negan ,Ris pa,"RT caissesdegreve La dclaration de Zemmour  laquelle CaronAymericoff a fait rfrence

FaceABaba httpstcoEE7fPuAPrL",104,30,Eric Zemmour,0.0
1471635982378283010,Fri Dec 17 00:18:54 +0000 2021,breizh2008,France,RT ssoumier limpens gnral de la campagne pardon jcoute Zemmour sur Inter je me mets  parler comme eux cest la BCE cette ban,3797,11,Eric Zemmour,0.0
1471635851742429197,Fri Dec 17 00:18:23 +0000 2021,Emy ,,RT ZemmourTV Que vous soyez daccord ou pas avec lui ric Zemmour peut rire avec vous A ce niveaul il est dune intelligence sup,703,13,Eric Zemmour,0.5
1471636079195439104,Fri Dec 17 00:19:17 +0000 2021,Les Veges,France Spain UK,"RT MohaMehdi1 Zemmour tait  la ramasse la dernire fois quil tait face  Caron

FaceABaba Hanouna httpstcoeBDipxMdBy",1475,330,Eric Zemmour,0.0
1471635778493112322,Fri Dec 17 00:18:05 +0000 2021,Hyoshiro,France,RT malopedia Zemmour est pas fasciste,27,4108,Eric Zemmour,0.0
1471635885825343492,Fri Dec 17 00:18:31 +0000 2021,AJSMGauloiseRsistante,,RT PresiZemmour  Les urgences sont engorges car des gens viennent pour se faire soigner alors quils devraient aller voir des mdecins,584,7,Eric Zemmour,0.0
1471636168500518914,Fri Dec 17 00:19:38 +0000 2021,bishop saito,,"RT EleonoreLP Eric Zemmour  Aymeric Caron   Ben Voyons 

Zemmour2022 FaceABaba httpstcoHxQS96Gj3T",21,82,Eric Zemmour,0.0
1471635841642823682,Fri Dec 17 00:18:20 +0000 2021,Corsaire  ,,RT ornikkar Parce que Zemmour fait de laudimat Merci tsoulcie httpstcoTOqUIPWk7z,194,11,Eric Zemmour,0.3
1471636162146091022,Fri Dec 17 00:19:37 +0000 2021,Temporary,,"RT JulietteBriens Zemmour sautille sur sa chaise tellement il jubile 

Il passe juste un bon moment  

FaceABaba",294,36,Eric Zemmour,0.30666666666666664
1471636324092461064,Fri Dec 17 00:20:16 +0000 2021,Fabio,,Je pense que cette mission fait gagner beaucoup dlecteurs  zemmour  il a t clair  net et prcis  FaceABaba,196,0,Eric Zemmour,0.22666666666666666
1471636354429820930,Fri Dec 17 00:20:23 +0000 2021,FRANCOISE,France,RT GeWoessner Squence touchante o les deux Eric Naulleau et Zemmour racontent leur amiti et en quoi elle dpasse tous les dsaccord,817,68,Eric Zemmour,0.26
1471635735312838663,Fri Dec 17 00:17:55 +0000 2021,Benguetaib Miloud,,ElKaddouriKari2 TPMP alexiscorbiere stanislasrig Noubliez pas que zemmour sans lIslam immigration il existe plus Dans les autres sujets il est catastrophique dailleurs comme lIslam vu quil ny connat rien et limmigration aussi puisque quil trafique les chiffres,2,0,Eric Zemmour,0.024999999999999994
1471636417528877064,Fri Dec 17 00:20:38 +0000 2021,ALPHA,Paris France,"RT GerardDusautoy Jtais abstentionniste Zemmour ma convaincu
lection 2017 32 000 000 exprim
50  16 000 000 voix
Sondage Zemmou",680,358,Eric Zemmour,0.1
1471635813930835974,Fri Dec 17 00:18:14 +0000 2021,Max SoutienZ  ,,"RT litteralementBG Meuf de Corbire  Meuf de Zemmour 
Z0ZZ Sarah knafo  Zemmour2022 httpstcoQOmq2smXrm",2154,97,Eric Zemmour,0.0
1471635738898972676,Fri Dec 17 00:17:56 +0000 2021,bremont Alfredo,FranceParis,RT citoyenneFrance Eric Revel  je suis agrablement surpris,890,3,Eric Zemmour,0.55
1471636335807062026,Fri Dec 17 00:20:18 +0000 2021,Manu le mineur  usuduq  p,,RT RenaudSand Alexis Corbire est ridicule Quand on est dput quand on a lge qui est le sien on vite dagresser un jeune militant,5,163,Eric Zemmour,-0.215
1471635746394157060,Fri Dec 17 00:17:58 +0000 2021,Fathi Andolini57,Metz France,"librepenseuse42 EScorraille Tous comme Zemmour vous parler des gens sans les connatre  natre avec une cuillre en or dans la bouche et avoir une bonne locution ne fait pas de lui un bon reprsentant  et concernant mon salaire encore une fois vous parle sans savoir 
KarimZeribi  a tous as tous dit",0,0,Eric Zemmour,0.41200000000000003
1471636662795083779,Fri Dec 17 00:21:36 +0000 2021,Bathias Eric,,"RT maxencebrqt Zemmour est en train de distribuer les mandales politiques chez Hanouna 

FaceABaba httpstcoDx3FbW3mHn",87,107,Eric Zemmour,0.0
1471635802056798212,Fri Dec 17 00:18:11 +0000 2021,OrsiniAntoine0152,VAPE LIB TABAC depuis 10 ANS ,RT alexiscorbiere Je naccepterai jamais quun prof zemmourien apprenne  mes enfants que le capitaine Dreyfus tait en vrit coupable e,1254,29,Eric Zemmour,-0.25
1471636161999384579,Fri Dec 17 00:19:37 +0000 2021,Youns ,Mulhouse France,RT batalgerien1 Vous pensez lquivalent de zemmour au Gabon il dit on est quoi nous La Somalie  httpstcoOCxFYmHhe1,213,2,Eric Zemmour,0.0
1471636157725356041,Fri Dec 17 00:19:36 +0000 2021,Bierre34,,RT EleonoreLP  Je veux que la France reste la France Elle est en danger de mort en train de basculer dans une autre civilisation Dans,220,10,Eric Zemmour,-0.1
1471635963403251715,Fri Dec 17 00:18:50 +0000 2021,bobM,France,RT maitrerenard31 Zemmour  Vous admirez Robespierre,46,944,Eric Zemmour,0.0
1471636394124750848,Fri Dec 17 00:20:32 +0000 2021,Emy ,,RT JuniorGuibole Et bien sil a voulu dmontrer quil pouvait dmolir Zemmour je crois que cest leffet inverse qui sest produit  Car,703,3,Eric Zemmour,0.0
1471636525893005322,Fri Dec 17 00:21:04 +0000 2021,Sallaud Laurence ,Guadeloupe,RT LeHuffPost Face  Baba avec Zemmour et Hanouna,12,105,Eric Zemmour,0.0
1471636189027483653,Fri Dec 17 00:19:43 +0000 2021,Merkava MK4,TEL AVIV  KIEV  PARIS,RT ZemmourTV On ne btit pas une politique sur une motion Quand on est prsident de la France on btit une politique sur lintrt,1256,29,Eric Zemmour,0.0
1471636102872195072,Fri Dec 17 00:19:23 +0000 2021,Beccky34,,RT E2Villiers Aymeric Caron clownesque explose face  Zemmour,2185,511,Eric Zemmour,0.0
1471635724176867328,Fri Dec 17 00:17:52 +0000 2021,riclol,Paris,RT maitrerenard31 Zemmour  Vous admirez Robespierre,769,944,Eric Zemmour,0.0
